student_id,course_id,enroll_date,last_active_date,lecture_completion_pct,sessions_pct,forum_activity_pct,activity_recency_pct,notifications_engaged_pct,assignment_submission_pct,assignment_avg_score_pct,quiz_avg_score_pct,final_exam_score_pct,overall_score_pct,certificate_eligible,risk_category,dropout_label
277,1,07-04-2024 09:36,13-04-2024 02:59,94.44475341,74.46664151,85.72360821,88.39875055,88.53441282,93.5040868,78.66693162,71.59963544,78.59415956,76.84552853,1,low,0
278,2,26-04-2024 16:05,03-06-2024 05:43,72.40344539,79.16812646,52.49830374,89.13064741,50.41137984,78.31207749,87.11196819,63.33210645,79.41224153,75.39220776,1,low,0
279,1,10-05-2024 18:11,24-06-2024 08:49,96.84449968,96.29952285,85.33859052,77.2606624,78.64199893,98.22640509,78.84983139,83.19364333,64.40648323,69.10327326,1,low,0
280,2,06-01-2024 04:32,13-06-2024 21:52,86.42777128,99.89003013,67.93276221,91.4215817,78.2498465,73.73037524,78.36398048,81.69255245,78.08215053,78.98475101,1,low,0
281,2,15-04-2024 18:14,27-05-2024 04:11,94.5189331,81.04928592,70.41729956,72.74174459,74.90758164,96.25400856,69.88645001,77.69051464,68.62061689,70.88809133,1,low,0
282,2,31-03-2024 14:18,10-06-2024 18:22,83.56954854,83.45831893,75.06370044,75.97811009,89.60435384,99.12820749,69.15573405,62.65534569,61.74356165,61.97150766,1,low,0
283,2,12-02-2024 15:45,12-06-2024 05:39,89.30733086,91.66212815,87.05530427,96.3241014,62.47517743,75.3146057,87.91222878,79.39693136,72.55996803,74.26920886,1,low,0
284,1,22-01-2024 18:04,19-02-2024 20:23,85.79207983,96.58587341,50.76464378,92.16169452,63.59887455,91.66198193,73.19595497,80.1989332,71.47254516,73.65414217,1,low,0
285,2,25-06-2024 00:45,14-07-2024 21:18,91.94768565,87.79133003,69.07373873,70.41236662,53.15757612,71.20856556,74.30205637,79.19411544,79.72813298,79.59462859,1,low,0
286,1,22-05-2024 02:07,25-05-2024 18:34,72.44889946,81.74577095,77.5088817,77.45128781,67.71192546,82.16268475,83.99559146,62.84914718,61.62618219,61.93192343,1,low,0
287,1,27-02-2024 16:34,09-06-2024 04:48,71.81056252,82.37865523,78.90827831,76.43219449,60.44194105,85.48849898,73.47058706,76.09769893,71.80148757,72.87554041,1,low,0
288,1,21-03-2024 07:41,21-07-2024 08:23,77.41309702,90.86854439,77.70129726,78.12418984,63.73546809,87.41935678,88.80156117,80.85811989,56.30059388,62.43997538,1,low,0
289,1,13-05-2024 20:24,19-05-2024 18:28,74.7863404,70.09654791,55.37740518,77.42679311,83.38287161,98.07811745,83.44819422,74.43383503,57.84115097,61.98932198,1,low,0
290,2,22-03-2024 01:09,30-07-2024 23:13,96.153507,88.58768012,61.97582353,71.87578887,87.41938054,90.16752062,79.93573106,76.16018438,55.09795937,60.36351563,1,low,0
291,1,19-03-2024 00:54,24-04-2024 02:47,76.57641962,80.66479031,64.34862102,83.7682155,57.42932288,84.43833854,87.02237901,71.45908699,79.98651703,77.85465952,1,low,0
292,1,17-01-2024 20:08,04-05-2024 03:58,99.27595767,93.82591994,82.17748831,91.98200424,64.90035726,94.29025109,66.24014771,73.217683,75.05684243,74.59705257,1,low,0
293,1,03-05-2024 04:11,15-07-2024 03:29,80.10687375,72.78971919,61.1503949,88.20195174,87.14522248,98.51598463,71.4265673,60.85942146,74.66807537,71.21591189,1,low,0
294,2,08-02-2024 09:59,28-03-2024 10:23,75.46353747,87.64606801,58.42819855,90.18615006,52.47233843,70.66198446,76.62590836,75.97407555,67.74315188,69.8008828,1,low,0
295,2,10-04-2024 14:54,02-05-2024 14:20,93.69095521,84.4291867,88.29792076,72.43447536,53.69442112,99.47563817,70.67446349,62.03618032,62.50167707,62.38530289,1,low,0
296,2,08-03-2024 04:54,27-06-2024 12:33,89.76123327,89.26976578,50.3545314,98.54472131,56.51163957,72.58396417,83.59762968,70.87536486,58.78160711,61.80504655,1,low,0
297,2,07-03-2024 11:43,19-03-2024 06:20,84.94587149,71.94560783,89.91283423,95.15475502,73.80851337,94.43160338,87.98020078,67.31637744,62.11686847,63.41674571,1,low,0
298,1,04-06-2024 15:59,28-07-2024 14:43,86.66090653,87.39951362,77.07285195,94.15270955,56.01889084,78.41004258,75.594253,73.63569876,64.39928055,66.7083851,1,low,0
299,1,02-03-2024 09:28,09-07-2024 10:36,91.57605335,86.84453764,83.13877198,94.68951415,88.72305526,73.96538973,73.553315,63.33540839,73.90775242,71.26466642,1,low,0
300,2,29-03-2024 18:03,11-05-2024 07:45,76.85364224,86.81980283,61.78477585,97.98131524,67.86858109,83.19566919,89.0387683,77.29108505,68.49154472,70.6914298,1,low,0
301,1,27-02-2024 06:51,16-03-2024 14:10,99.89001748,88.10463,50.57261111,86.32761898,70.06071841,89.31869738,76.12131082,79.87528842,56.93709066,62.6716401,1,low,0
302,1,28-01-2024 15:08,02-07-2024 00:53,99.24379486,90.29403812,79.51478074,76.00846054,59.86634463,81.42855535,77.22621001,64.08386124,55.45072522,57.60900923,1,low,1
303,1,12-02-2024 18:06,07-03-2024 21:53,89.50977059,94.14966999,83.36578388,88.50350824,68.8384101,71.63696225,73.79124681,62.60782718,57.55830449,58.82068516,1,low,1
304,2,11-03-2024 04:08,06-05-2024 09:09,75.98627353,78.0946216,79.61904528,92.28644481,76.47654531,87.98383419,87.73871183,63.63788707,65.26246784,64.85632265,1,low,0
305,2,21-02-2024 00:30,27-05-2024 21:14,90.40684727,94.75148231,55.71401149,92.1375218,80.04708548,97.07209828,79.22388708,81.92818905,78.32982293,79.22941446,1,low,0
306,1,16-02-2024 16:58,06-05-2024 01:52,72.16595227,84.94767047,80.13711689,85.64347073,80.15472331,81.49646098,84.05436468,73.20473154,70.93506203,71.50247941,1,low,0
307,2,16-05-2024 07:25,18-07-2024 07:46,70.91957507,72.31174837,80.75691128,72.05376158,73.11564451,76.48998333,85.29516796,71.6815249,75.0456475,74.20461685,1,low,0
308,2,23-04-2024 14:09,05-05-2024 02:57,77.73048666,71.75652788,76.34162063,81.13338815,86.174391,83.27732038,73.54622605,62.66779548,66.65936486,65.66147252,1,low,0
309,2,07-03-2024 00:22,21-06-2024 00:46,83.8786887,80.02714956,80.64463731,97.62299825,82.69631389,71.45088133,75.84235828,76.23890017,64.04165208,67.0909641,1,low,0
310,2,22-01-2024 15:50,21-02-2024 18:30,96.04817516,93.54690931,83.83685759,87.53346729,80.28192459,94.61462753,86.21179436,81.6999898,57.71000932,63.70750444,1,low,0
311,2,07-03-2024 12:29,28-06-2024 13:30,91.81507209,91.23042804,74.54416457,86.1499583,52.22422087,94.79022433,74.08138379,80.70464673,76.89832555,77.84990585,1,low,0
312,1,26-02-2024 02:44,08-05-2024 05:38,92.28119564,93.65844894,53.54418856,78.06560543,50.27511849,87.6400139,84.84837834,75.65136772,74.57900073,74.84709248,1,low,0
313,2,06-03-2024 11:53,23-04-2024 01:16,82.76480003,85.51807169,69.50511239,81.0534676,58.49789109,80.59308667,88.52480806,61.88196792,59.20295244,59.87270631,1,low,1
314,1,10-01-2024 12:04,20-05-2024 04:46,80.37804978,83.20596994,53.10597339,96.86038267,76.54094376,93.99350093,80.58025933,62.80992568,67.8065141,66.55736699,1,low,0
315,1,28-04-2024 00:09,05-06-2024 22:47,81.13116289,74.4235758,66.30172124,89.99389143,66.44789956,86.64061074,83.54068219,61.23272468,67.1843702,65.69645882,1,low,0
316,2,26-01-2024 18:08,17-06-2024 21:25,99.62948691,79.84578261,66.28425957,93.6216108,66.09625037,94.77796926,85.1274328,66.43698041,70.62728882,69.57971172,1,low,0
317,1,22-01-2024 11:26,20-06-2024 13:07,71.20327574,83.02058099,52.64039377,83.63036269,85.38347553,88.94376378,86.12599122,63.39153668,78.65467235,74.83888843,1,low,0
318,1,18-01-2024 18:20,20-05-2024 05:14,96.01094488,72.65801289,63.95282136,88.90741658,85.82251393,93.5321642,74.87633345,66.50120101,69.49428604,68.74601478,1,low,0
319,1,17-05-2024 14:44,29-05-2024 17:09,87.36026226,76.61835858,54.43992395,77.45150826,86.36701056,87.9568898,66.28158648,69.62645139,68.50543167,68.7856866,1,low,0
320,2,08-02-2024 15:20,24-07-2024 13:38,83.15846258,87.94675882,82.3294084,91.16382491,62.55512306,82.42423205,75.04690678,83.5745696,56.25807332,63.08719739,1,low,0
321,2,27-02-2024 00:23,03-05-2024 23:41,91.75772981,92.06989343,87.90752104,82.82804001,77.64223251,98.7383758,81.84390574,75.25940149,56.5726869,61.24436555,1,low,0
322,1,22-06-2024 04:39,12-07-2024 00:51,84.60006824,99.95042534,52.89265901,83.27636544,60.86532725,86.23341475,76.25875964,80.87434464,59.68366978,64.9813385,1,low,0
323,2,28-05-2024 15:24,12-06-2024 15:12,96.20269714,97.99339994,88.20460829,89.47966974,57.62439332,88.15268556,83.72407877,77.75878752,55.81176929,61.29852385,1,low,0
324,2,01-06-2024 18:16,18-07-2024 02:06,97.02105592,89.27695599,70.90306397,98.08841864,57.38529829,76.61462918,73.92456074,62.81257826,73.58382239,70.89101136,1,low,0
325,2,05-01-2024 21:39,12-01-2024 12:07,82.65162781,82.6374416,61.98262712,71.9201904,63.68430483,88.76952368,80.86860353,78.39801016,73.0832576,74.41194574,1,low,0
326,2,28-01-2024 11:12,04-05-2024 18:52,78.30483392,89.08532094,53.07448301,94.74229712,67.19830479,87.14822948,69.66049512,66.87747204,58.40140586,60.52042241,1,low,0
327,1,01-03-2024 10:30,12-03-2024 15:12,87.77050986,93.56954854,70.02497072,78.77149331,83.23796684,75.54515194,83.73423592,75.97769617,75.90197252,75.92090343,1,low,0
328,1,26-06-2024 07:06,29-07-2024 08:11,97.37090037,73.55008573,81.78062178,83.31758364,54.79564374,71.78761292,78.64239922,68.52404934,58.86965087,61.28325049,1,low,0
329,2,17-04-2024 00:32,14-05-2024 22:35,76.31986567,82.29714669,78.28345909,70.65739986,79.3970339,88.13077959,70.10160971,84.94180658,62.52938967,68.1324939,1,low,0
330,2,25-01-2024 11:26,27-03-2024 23:07,88.68899751,95.19406857,52.00904046,79.03138234,71.25819657,92.91076808,72.29777934,66.58878699,61.22442248,62.56551361,1,low,0
331,1,07-04-2024 16:45,16-05-2024 11:56,88.9468066,81.51498856,52.91607341,85.07893728,61.51781371,85.70204113,83.71521771,66.97826177,64.30767746,64.97532354,1,low,0
332,1,22-01-2024 16:23,05-03-2024 21:17,91.99339067,87.15616814,66.11493131,71.68528232,69.71278338,76.80317876,77.06503089,83.26680639,61.36659415,66.84164721,1,low,0
333,2,16-03-2024 19:37,03-07-2024 22:22,73.94703055,87.63308083,61.81161976,84.73287188,61.99768279,89.9956593,70.40078601,60.61611012,67.22377316,65.5718574,1,low,0
334,1,11-03-2024 09:25,24-07-2024 15:36,91.47474894,75.53428759,59.29537292,97.81331887,73.84327821,72.4031718,89.18177976,77.4172247,65.18519703,68.24320395,1,low,0
335,2,07-05-2024 03:54,27-07-2024 10:33,97.27097562,80.86706325,61.24017996,73.16179654,67.35375691,83.25501114,82.8781255,78.13315977,79.66423727,79.28146789,1,low,0
336,2,21-03-2024 03:51,26-05-2024 22:20,75.39049327,80.03533866,82.13930973,92.93322184,56.57622116,74.90100275,88.92837081,80.90946444,56.39815875,62.52598517,1,low,0
337,1,23-04-2024 11:48,26-05-2024 19:24,77.12629975,70.78590126,87.16912215,82.2901316,54.66332298,75.53377153,75.67762613,84.36098277,58.55453441,65.0061465,1,low,0
338,1,10-03-2024 01:31,26-07-2024 14:23,99.14185282,70.72575292,66.20410778,89.65521144,71.86782728,76.06881847,76.87750852,84.39004798,56.32064735,63.33799751,1,low,0
339,2,15-05-2024 05:41,04-07-2024 07:52,75.42930858,94.95091131,86.24444009,77.80709794,86.09652133,81.60121171,87.4488804,61.63191894,70.64602987,68.39250214,1,low,0
340,2,15-05-2024 11:53,30-06-2024 06:57,95.6315528,78.1921243,62.85982805,74.78476788,63.75830746,71.53450617,78.12623351,80.54598307,56.36273194,62.40854472,1,low,0
341,1,03-05-2024 03:55,19-06-2024 13:58,84.76833569,85.54236299,69.05747945,74.81387843,79.32000429,81.93380323,82.6819728,76.15774834,75.91099343,75.97268216,1,low,0
342,2,29-02-2024 05:55,25-05-2024 06:47,77.41693223,78.96176721,59.04115991,72.11475837,76.3464542,85.35122341,71.30432194,76.18355336,67.79846577,69.89473767,1,low,0
343,1,28-06-2024 22:09,01-07-2024 23:32,96.12249704,98.22037735,75.61904169,75.56940115,87.26219657,84.49882855,76.16816172,63.20874817,68.17519061,66.93358,1,low,0
344,2,24-03-2024 01:45,01-06-2024 08:10,83.35915765,77.77890277,89.15924461,89.92658155,82.83924069,81.48352301,68.08624665,76.25467916,69.03986269,70.84356681,1,low,0
345,1,29-02-2024 06:59,13-07-2024 19:10,85.44452062,82.88970438,74.13972384,96.45071836,72.66421036,95.17439824,70.1495009,84.56206452,59.27034266,65.59327312,1,low,0
346,1,06-06-2024 21:35,08-07-2024 01:59,80.77700108,96.18190751,64.31256336,94.42377057,76.28121993,74.35980077,65.02358538,82.79546424,59.94225758,65.65555924,1,low,0
347,1,25-06-2024 05:23,14-07-2024 12:17,87.78852554,95.258007,75.91269784,90.5540293,85.93545866,85.17090231,65.98162629,70.97826652,62.97043307,64.97239143,1,low,0
348,2,05-05-2024 20:30,20-07-2024 05:17,74.90571618,75.58304254,54.91682714,73.3129559,65.98075138,71.86124251,89.43209558,60.99869933,69.8374104,67.62773263,1,low,0
349,2,04-03-2024 23:49,27-04-2024 11:27,81.7324461,94.07929929,85.54636321,78.67562339,63.07178823,72.13467037,71.05884238,69.05733725,60.2529444,62.45404261,1,low,0
350,1,26-05-2024 09:38,02-06-2024 05:04,99.08236967,83.7456066,70.12335803,79.29420626,50.43244335,87.21597549,81.58276774,80.65975779,57.90829318,63.59615933,1,low,0
351,2,29-06-2024 09:20,08-07-2024 22:25,77.74400298,84.48906616,67.97398968,77.49870839,83.06204297,86.98055275,85.97749247,77.53747754,79.25292216,78.824061,1,low,0
352,1,02-01-2024 20:39,11-01-2024 00:07,89.70209994,74.00439917,73.43459154,85.45016979,82.03922802,96.34100539,78.76651148,71.48359139,55.54954537,59.53305688,1,low,1
353,1,26-03-2024 01:29,10-04-2024 04:09,79.75570193,72.41804541,74.99135451,86.06661445,54.17818072,86.73621027,68.8286125,61.37753838,75.06743513,71.64496094,1,low,0
354,2,31-01-2024 21:04,19-03-2024 05:46,93.20419377,91.83817921,52.87103225,80.70657926,73.07429525,98.79373061,83.20291093,70.6723682,74.70087874,73.6937511,1,low,0
355,2,25-04-2024 04:25,26-06-2024 11:01,73.92620982,84.89383457,77.30468885,80.61367476,68.55926793,71.46084545,80.00628525,71.72562349,62.43035285,64.75417051,1,low,0
356,1,17-05-2024 05:53,21-07-2024 08:20,99.09463135,83.10552108,59.67726721,94.85666794,54.74836382,72.94023054,83.28126473,83.21388832,58.3906654,64.59647113,1,low,0
357,2,18-03-2024 00:47,17-04-2024 19:31,83.61368624,91.88524686,78.5581053,93.67878545,89.22272908,71.32197585,84.24366557,76.02715259,58.64071617,62.98732527,1,low,0
358,2,29-03-2024 23:14,23-07-2024 13:44,77.0815139,92.96538697,82.90139178,79.23387495,58.5878355,75.55830551,89.38525919,67.79132292,72.43579043,71.27467355,1,low,0
359,1,20-05-2024 19:00,05-07-2024 10:27,72.20490242,74.76724503,82.1583403,97.41365332,52.6893672,86.23810333,79.339082,73.13295661,71.07016478,71.58586274,1,low,0
360,1,21-03-2024 18:32,12-05-2024 19:09,75.09273715,88.30675448,72.1000387,98.58445051,73.79389518,89.36716544,73.54102782,61.6513827,74.56864186,71.33932707,1,low,0
361,2,16-01-2024 13:20,27-03-2024 02:14,85.59321846,74.06062247,70.80679569,79.80227626,79.55466709,71.36755474,81.21161392,84.31420589,78.43702931,79.90632346,1,low,0
362,1,23-06-2024 18:37,08-07-2024 01:37,80.11009529,92.54125258,55.71503845,80.63274846,51.29773784,98.3791267,66.71101773,69.00149755,72.29818408,71.47401245,1,low,0
363,1,18-02-2024 05:21,13-06-2024 03:00,94.86650098,89.70865469,81.01384602,85.1690246,76.34870555,95.2649613,87.43493296,71.94668387,58.89628841,62.15888728,1,low,0
364,2,27-03-2024 10:10,25-07-2024 06:10,82.92662571,98.69843863,60.85637522,98.23362438,71.29167504,78.89837446,67.98452528,68.88209936,61.08606542,63.0350739,1,low,0
365,1,16-04-2024 05:57,19-06-2024 02:34,77.46142818,72.06874049,69.86781691,96.28958299,54.13060036,72.31562591,73.19607095,77.06279325,76.05484327,76.30683077,1,low,0
366,1,01-04-2024 06:07,11-05-2024 04:05,88.5143496,71.71164163,61.37096372,73.07703888,56.90095508,75.0966122,85.39363452,76.55580396,60.2326519,64.31343991,1,low,0
367,2,06-01-2024 18:12,16-06-2024 03:06,91.20331651,78.46561224,55.35313452,81.7819223,72.71897189,73.80833241,79.93280946,77.88305776,56.81305792,62.08055788,1,low,0
368,2,21-05-2024 15:15,03-06-2024 16:21,75.01125724,77.85117051,75.18230788,86.60113569,61.85430454,73.69851338,74.84088801,66.70358074,72.58200135,71.1123962,1,low,0
369,1,22-02-2024 23:43,09-07-2024 17:11,75.02857649,77.40936397,52.17328139,85.09397418,87.53262915,85.55685066,76.83589148,67.89171203,65.06315889,65.77029717,1,low,0
370,1,16-02-2024 17:36,17-04-2024 01:16,71.10014281,97.18763742,79.94580937,75.81589204,82.74960918,77.37542327,86.36368483,63.13128078,78.00100131,74.28357118,1,low,0
371,2,30-04-2024 06:52,16-06-2024 07:32,92.09206045,77.486386,62.70347181,95.76450314,89.34268826,80.7441915,73.50010965,76.3877493,71.25637678,72.53921991,1,low,0
372,2,16-02-2024 10:08,21-07-2024 13:27,89.91413583,78.15849178,50.00538772,90.30822349,60.38683356,99.68516,86.74124212,60.99492818,57.26047444,58.19408788,1,low,1
373,2,22-02-2024 05:15,24-06-2024 16:59,84.23892627,92.78194787,70.44516557,95.13725125,88.78894531,90.52942747,67.20336077,74.94205839,78.69641418,77.75782523,1,low,0
374,2,05-03-2024 09:01,10-06-2024 06:05,95.32511347,83.49219527,51.87407634,95.76292838,67.24935479,98.46942001,84.41996093,81.74239712,61.46393159,66.53354797,1,low,0
375,1,01-03-2024 14:46,27-06-2024 09:01,94.17010459,93.30131671,61.04678231,92.45067561,63.90075181,74.27669665,86.18869083,82.27080371,63.43031226,68.14043512,1,low,0
376,2,26-02-2024 13:00,22-04-2024 15:19,87.56063093,71.96098473,78.2790595,83.17631804,52.01398108,81.46418424,69.54544132,71.22594401,65.05651034,66.59886876,1,low,0
377,2,11-03-2024 21:45,22-07-2024 19:53,96.04813842,84.62713581,52.50758486,88.31640265,52.11061031,86.6419541,75.75866331,71.48259221,56.28060741,60.08110361,1,low,0
378,1,02-05-2024 07:43,27-07-2024 13:03,76.1752363,71.00840801,83.57353969,74.81096218,77.68045024,72.30274186,69.13749437,61.92422958,67.41288556,66.04072156,1,low,0
379,2,19-01-2024 12:33,19-07-2024 09:18,73.35758858,71.8795961,50.15279691,90.20936252,68.31715978,70.12562331,82.66510322,76.76912564,58.08296228,62.75450312,1,low,0
380,1,08-02-2024 07:45,26-03-2024 02:50,78.09248835,97.1931236,59.87295477,75.37759767,59.06086504,90.11303001,78.3836942,80.53148551,65.02425817,68.901065,1,low,0
381,2,08-04-2024 12:10,08-05-2024 15:12,71.71260568,74.17736113,79.63616225,90.81848772,74.55881225,89.2545855,80.88308367,66.11637637,63.7677447,64.35490262,1,low,0
382,2,20-04-2024 14:13,30-05-2024 09:22,85.93508584,85.97262047,62.65080599,76.88794482,60.11432473,82.3236643,69.91217417,70.53252204,74.32100209,73.37388207,1,low,0
383,2,30-05-2024 17:06,31-05-2024 14:16,98.09817077,82.33286808,54.07569552,73.526539,73.10527017,84.68932228,70.29364655,80.97098342,75.07926279,76.55219295,1,low,0
384,1,29-01-2024 21:21,18-04-2024 12:10,71.18030622,80.42029979,64.40935675,74.9585347,64.36834988,82.46329002,66.03743314,81.92801169,58.83532206,64.60849447,1,low,0
385,1,08-05-2024 01:57,16-05-2024 23:51,73.66329742,96.99500037,60.81573146,70.05976406,82.94208906,70.72015135,73.05168838,66.07949951,64.16377968,64.64270964,1,low,0
386,2,01-06-2024 06:36,30-06-2024 18:02,83.56597085,70.6547019,83.70847609,91.56218854,82.82784643,80.06114819,78.99361653,73.76426586,64.33382903,66.69143824,1,low,0
387,1,31-05-2024 00:01,24-07-2024 02:00,98.01625053,89.91369059,62.5339167,91.97203147,69.09401592,75.31246766,86.44837285,64.81232877,58.7852611,60.29202802,1,low,0
388,1,07-01-2024 15:47,17-04-2024 18:33,79.48468315,98.90183303,81.55729887,85.4480005,64.03276437,72.95272567,81.67318619,62.5469691,74.96133763,71.8577455,1,low,0
389,1,01-03-2024 00:58,11-06-2024 14:20,85.21704426,86.8050455,85.67488579,74.84088403,64.50239186,98.70161302,75.88490808,82.77801253,72.68070821,75.20503429,1,low,0
390,1,14-01-2024 15:14,14-02-2024 19:49,71.24718577,98.10467386,67.35269678,72.50663013,82.22858103,87.98079175,88.82800286,80.51268761,59.75954466,64.94783039,1,low,0
391,1,05-02-2024 15:36,25-03-2024 14:23,74.45029603,71.56773638,86.39772575,70.57386899,63.12717931,91.85968853,82.98113001,79.00087255,64.16804771,67.87625392,1,low,0
392,1,31-05-2024 04:01,22-06-2024 09:57,99.59890369,82.56379957,65.09272216,74.97244531,58.36237495,79.4609123,88.25413007,61.21915797,57.64512562,58.53863371,1,low,1
393,2,23-03-2024 14:13,12-06-2024 20:44,98.95356089,77.80473373,88.56313666,96.72566605,53.38753368,81.79441388,78.18969933,81.09321982,70.70516493,73.30217865,1,low,0
394,2,18-05-2024 07:49,29-05-2024 15:29,70.14819943,91.92462895,53.57158098,77.24610525,68.66772484,77.10771982,71.47260687,70.9511019,58.03429811,61.26349906,1,low,0
395,1,10-02-2024 02:20,27-05-2024 14:28,98.55435356,99.43891271,77.48077066,80.62813982,69.28528396,72.90897013,66.32066716,68.55987808,79.64835422,76.87623518,1,low,0
396,2,21-04-2024 20:15,15-07-2024 22:32,89.17359813,77.69590187,69.75256162,73.16036453,83.63634842,75.37094912,83.15212129,73.66190903,74.51705187,74.30326616,1,low,0
397,2,08-02-2024 08:44,19-06-2024 05:01,96.03754884,89.62523804,65.50595222,76.67083914,58.84954786,93.92542136,68.03257495,62.28383107,64.75596374,64.13793057,1,low,0
398,2,25-05-2024 15:00,16-07-2024 20:07,83.64219567,75.94292898,75.30847515,85.57673712,65.23965095,90.32637416,72.56937821,78.91616373,69.46409831,71.82711466,1,low,0
399,2,24-02-2024 15:00,01-03-2024 09:51,85.46788086,86.95990764,78.15428367,88.23258049,82.33622956,86.40786628,78.3117727,74.56087692,77.78354541,76.97787828,1,low,0
400,1,13-03-2024 17:51,05-04-2024 10:54,84.66539741,83.9179746,50.17453079,77.36056942,82.94494443,84.25269619,79.11041469,64.66475242,68.85248201,67.80554961,1,low,0
401,2,13-01-2024 20:26,15-04-2024 06:40,90.00592773,99.16015989,56.67812355,71.73196478,65.38444304,97.67302851,80.01457992,64.70580499,59.36246216,60.69829787,1,low,0
402,2,07-04-2024 09:52,14-04-2024 11:38,74.18953764,88.25581818,78.52184203,81.73098607,68.36496093,72.18204843,69.15638326,64.60621629,64.46758389,64.50224199,1,low,0
403,1,24-05-2024 05:10,02-06-2024 02:43,70.8992077,80.48519116,76.65541654,77.02610113,62.13143563,78.4180244,74.49343512,61.42505969,76.07862163,72.41523114,1,low,0
404,1,15-02-2024 06:55,14-05-2024 23:51,79.23789825,73.42287355,88.64190021,76.5866177,87.30219514,80.49813561,80.42985568,74.69496123,71.1053254,72.00273436,1,low,0
405,2,08-04-2024 09:30,27-05-2024 11:39,91.14042288,74.53740486,80.44151161,98.79588408,54.74575063,93.47277437,89.24547162,81.00870444,71.26810961,73.70325832,1,low,0
406,2,27-03-2024 10:40,30-05-2024 05:33,76.05560356,76.7595079,88.03090831,88.48901458,87.34997692,99.7754386,83.19077844,60.43745535,76.67053714,72.61226669,1,low,0
407,2,19-01-2024 22:12,10-02-2024 05:09,90.202973,77.52899984,78.10162006,86.7063533,77.35465807,77.22011544,88.06509393,61.22511612,77.34932644,73.31827386,1,low,0
408,2,22-06-2024 05:14,19-07-2024 10:31,99.09736138,95.51848174,61.92208835,82.47325311,71.26288611,96.22922002,84.05530146,74.31925692,77.99481429,77.07592495,1,low,0
409,2,08-04-2024 15:43,23-06-2024 16:37,72.81702147,86.83668365,54.21459689,82.86833,51.30636243,94.91868281,79.79292422,80.48739213,57.37122983,63.15027041,1,low,0
410,2,27-04-2024 12:53,09-06-2024 00:57,90.17806355,85.70172734,81.27295453,86.22715012,69.02384767,76.73972193,69.80058423,68.16847226,68.60315005,68.4944806,1,low,0
411,1,27-02-2024 21:10,22-03-2024 08:07,83.31250658,73.44306616,75.76596886,90.89289421,66.3099242,81.97997741,81.6671413,68.74035997,73.51273803,72.31964352,1,low,0
412,2,21-02-2024 15:50,24-07-2024 11:58,96.04426763,95.8041908,51.9274405,91.06438289,56.44875248,82.29018608,80.58448915,74.90866244,73.92317113,74.16954396,1,low,0
413,2,23-04-2024 02:23,15-07-2024 18:27,75.31449368,91.6844291,64.40201864,75.15081723,76.25638414,99.34662006,80.06172926,66.85532223,70.16790505,69.33975934,1,low,0
414,1,12-05-2024 23:39,23-07-2024 18:30,90.77877857,72.03005086,88.27199262,85.00338256,88.84603629,75.42675704,77.2446467,60.66520915,59.16968338,59.54356482,1,low,1
415,1,28-04-2024 20:49,18-06-2024 02:09,95.14345869,91.23505292,70.01604583,82.35874285,72.48755244,93.97473913,78.2164151,78.38071295,74.93551385,75.79681362,1,low,0
416,1,20-02-2024 07:09,13-06-2024 15:50,98.33842658,86.30614652,67.30916544,96.11580899,78.59013106,80.02578143,73.36106318,75.64124782,73.00278334,73.66239946,1,low,0
417,1,23-03-2024 19:09,03-05-2024 14:48,90.49744085,72.45176037,68.30798421,88.94256764,52.7380181,91.92611037,77.98281732,74.51889998,57.15339429,61.49477071,1,low,0
418,2,07-02-2024 15:08,19-05-2024 08:57,84.91524292,83.74901925,58.35530896,85.97512199,66.70667983,82.60033013,69.93889764,78.54210322,66.59524562,69.58196002,1,low,0
419,2,21-02-2024 16:19,15-03-2024 22:21,88.53541721,84.54088861,64.74828683,73.46183927,54.65433941,87.35079289,85.12935993,76.88077094,59.34943499,63.73226898,1,low,0
420,2,07-04-2024 02:16,28-05-2024 15:50,96.06714953,74.9732362,64.79253024,88.16913668,74.51183342,94.9783532,69.64442387,65.1470497,63.43692614,63.86445703,1,low,0
421,2,24-03-2024 21:51,01-07-2024 00:27,87.1182924,98.37094441,52.09420081,73.51611717,87.53928633,94.12496695,67.12415725,68.81202617,55.45202731,58.79202702,1,low,1
422,2,26-02-2024 16:26,16-05-2024 18:21,70.91161179,95.49926114,80.70270514,80.11619727,76.4711093,95.99269551,75.90615066,63.15275354,65.00824671,64.54437342,1,low,0
423,2,12-03-2024 15:19,25-04-2024 19:26,97.92846087,90.07067012,66.66017728,74.28525894,53.07212193,71.78851976,81.45768599,63.24642534,68.74692303,67.37179861,1,low,0
424,1,16-01-2024 07:38,17-07-2024 11:03,90.68580253,83.86886683,82.88719547,90.76220941,64.1866482,90.76151659,75.94292062,76.90489366,70.48956482,72.09339703,1,low,0
425,2,20-01-2024 22:25,12-02-2024 08:43,90.29540157,82.35296625,84.01392004,76.18756342,72.02653518,74.1996213,71.9188533,81.46500267,71.58725863,74.05669464,1,low,0
426,1,02-06-2024 21:59,23-07-2024 20:51,76.47025457,89.52920401,58.47976219,81.7557812,66.12831025,82.47455704,78.9542796,84.0683146,75.90728283,77.94754077,1,low,0
